0.420000;-2.953621e-01;-4.931428e-02;-1.035417e+00
0.430000;-2.938087e-01;-5.075767e-02;-9.919753e-01
0.440000;-2.919936e-01;-5.220105e-02;-9.541017e-01
0.450000;-2.899341e-01;-5.364619e-02;-9.210102e-01
0.460000;-2.876128e-01;-5.508957e-02;-8.919505e-01
0.470000;-2.850297e-01;-5.653121e-02;-8.663640e-01
0.480000;-2.821848e-01;-5.797111e-02;-8.437620e-01
0.490000;-2.790781e-01;-5.941101e-02;-8.237256e-01
0.500000;-2.756922e-01;-6.084741e-02;-8.059058e-01
0.510000;-2.720445e-01;-6.228033e-02;-7.900233e-01
0.520000;-2.681175e-01;-6.371150e-02;-7.758338e-01
0.530000;-2.639287e-01;-6.513918e-02;-7.631103e-01
0.540000;-2.594606e-01;-6.656337e-02;-7.517133e-01
0.550000;-2.546959e-01;-6.798407e-02;-7.414682e-01
0.560000;-2.496693e-01;-6.939953e-02;-7.322354e-01
0.570000;-2.443461e-01;-7.080975e-02;-7.239277e-01
0.580000;-2.387261e-01;-7.221649e-02;-7.164402e-01
0.590000;-2.328095e-01;-7.361799e-02;-7.096683e-01
0.600000;-2.266136e-01;-7.501251e-02;-7.035771e-01
0.610000;-2.201209e-01;-7.640353e-02;-6.980793e-01
0.620000;-2.133141e-01;-7.778758e-02;-6.931401e-01
0.630000;-2.062107e-01;-7.916464e-02;-6.886720e-01
0.640000;-1.988105e-01;-8.053473e-02;-6.846578e-01
0.650000;-1.910961e-01;-8.189958e-02;-6.810449e-01
0.660000;-1.830676e-01;-8.325744e-02;-6.778161e-01
0.670000;-1.747424e-01;-8.460658e-02;-6.749363e-01
0.680000;-1.661065e-01;-8.594874e-02;-6.723706e-01
0.690000;-1.571582e-01;-8.728392e-02;-6.700843e-01
0.700000;-1.478975e-01;-8.861037e-02;-6.680771e-01
0.710000;-1.383278e-01;-8.992809e-02;-6.663143e-01
0.720000;-1.284475e-01;-9.123709e-02;-6.647785e-01
0.730000;-1.182583e-01;-9.253736e-02;-6.634695e-01
0.740000;-1.077636e-01;-9.383065e-02;-6.623525e-01
0.750000;-9.696351e-02;-9.511172e-02;-6.614100e-01
0.760000;-8.586322e-02;-9.638581e-02;-6.606595e-01
0.770000;-7.446447e-02;-9.764943e-02;-6.600486e-01
0.780000;-6.277251e-02;-9.890257e-02;-6.595948e-01
0.790000;-5.079083e-02;-1.001452e-01;-6.592807e-01
0.800000;-3.852814e-02;-1.013792e-01;-6.591061e-01
0.810000;-2.598970e-02;-1.026009e-01;-6.590538e-01
0.820000;-1.318195e-02;-1.038139e-01;-6.591061e-01
0.830000;-1.142510e-04;-1.050147e-01;-6.592807e-01
0.840000;1.320481e-02;-1.062033e-01;-6.595599e-01
0.850000;2.676462e-02;-1.073814e-01;-6.599264e-01
0.860000;4.055622e-02;-1.085490e-01;-6.603802e-01
0.870000;5.456772e-02;-1.097027e-01;-6.609213e-01
0.880000;6.878692e-02;-1.108459e-01;-6.615496e-01
0.890000;8.319985e-02;-1.119768e-01;-6.622652e-01
0.900000;9.779254e-02;-1.130956e-01;-6.630331e-01
0.910000;1.125528e-01;-1.142004e-01;-6.638883e-01
0.920000;1.274631e-01;-1.152930e-01;-6.647959e-01
0.930000;1.425096e-01;-1.163733e-01;-6.657733e-01
0.940000;1.576765e-01;-1.174380e-01;-6.668030e-01
0.950000;1.729447e-01;-1.184921e-01;-6.678851e-01
0.960000;1.883036e-01;-1.195306e-01;-6.690196e-01
0.970000;2.037323e-01;-1.205569e-01;-6.702064e-01
0.980000;2.191959e-01;-1.215674e-01;-6.714456e-01
0.990000;2.347119e-01;-1.225640e-01;-6.727372e-01
1.000000;2.502279e-01;-1.235466e-01;-6.740636e-01
1.010000;2.657613e-01;-1.245135e-01;-6.754424e-01
1.020000;2.812598e-01;-1.254665e-01;-6.768387e-01
1.030000;2.967409e-01;-1.264037e-01;-6.782873e-01
1.040000;3.121521e-01;-1.273270e-01;-6.797708e-01
1.050000;3.274936e-01;-1.282328e-01;-6.812893e-01
1.060000;3.427478e-01;-1.291247e-01;-6.828426e-01
1.070000;3.579147e-01;-1.299991e-01;-6.844134e-01
1.080000;3.729594e-01;-1.308578e-01;-6.860366e-01
1.090000;3.878645e-01;-1.317008e-01;-6.876772e-01
1.100000;4.026300e-01;-1.325263e-01;-6.893352e-01
1.110000;4.172384e-01;-1.333344e-01;-6.910282e-01
1.120000;4.316897e-01;-1.341268e-01;-6.927561e-01
1.130000;4.459491e-01;-1.349017e-01;-6.945014e-01
1.140000;4.600164e-01;-1.356575e-01;-6.962642e-01
1.150000;4.738743e-01;-1.363975e-01;-6.980444e-01
1.160000;4.875228e-01;-1.371183e-01;-6.998596e-01
1.170000;5.009619e-01;-1.378217e-01;-7.016922e-01
1.180000;5.141740e-01;-1.385058e-01;-7.035422e-01
1.190000;5.271418e-01;-1.391726e-01;-7.054097e-01
1.200000;5.398827e-01;-1.398183e-01;-7.072947e-01
1.210000;5.523793e-01;-1.404466e-01;-7.091971e-01
1.220000;5.646315e-01;-1.410558e-01;-7.111170e-01
1.230000;5.766219e-01;-1.416439e-01;-7.130543e-01
1.240000;5.883679e-01;-1.422129e-01;-7.150090e-01
1.250000;5.998697e-01;-1.427627e-01;-7.169813e-01
1.260000;6.110921e-01;-1.432915e-01;-7.189535e-01
1.270000;6.220703e-01;-1.437994e-01;-7.209606e-01
1.280000;6.327866e-01;-1.442864e-01;-7.229677e-01
1.290000;6.432411e-01;-1.447524e-01;-7.249749e-01
1.300000;6.534513e-01;-1.451974e-01;-7.270169e-01
1.310000;6.633822e-01;-1.456215e-01;-7.290589e-01
1.320000;6.730862e-01;-1.460212e-01;-7.311184e-01
1.330000;6.825110e-01;-1.464017e-01;-7.331779e-01
1.340000;6.917089e-01;-1.467578e-01;-7.352549e-01
1.350000;7.006450e-01;-1.470911e-01;-7.373492e-01
1.360000;7.093367e-01;-1.474035e-01;-7.394436e-01
1.370000;7.177841e-01;-1.476915e-01;-7.415555e-01
1.380000;7.260046e-01;-1.479551e-01;-7.436673e-01
1.390000;7.339808e-01;-1.481959e-01;-7.457966e-01
1.400000;7.417300e-01;-1.484123e-01;-7.479259e-01
1.410000;7.492524e-01;-1.486043e-01;-7.500552e-01
1.420000;7.565479e-01;-1.487719e-01;-7.522020e-01
1.430000;7.636165e-01;-1.489150e-01;-7.543662e-01
1.440000;7.704756e-01;-1.490319e-01;-7.565304e-01
1.450000;7.771253e-01;-1.491227e-01;-7.586946e-01
1.460000;7.835656e-01;-1.491890e-01;-7.608763e-01
1.470000;7.897964e-01;-1.492274e-01;-7.630579e-01
1.480000;7.958352e-01;-1.492414e-01;-7.652396e-01
1.490000;8.016646e-01;-1.492274e-01;-7.674387e-01
1.500000;8.073195e-01;-1.491855e-01;-7.696378e-01
1.510000;8.127824e-01;-1.491174e-01;-7.718370e-01
1.520000;8.180533e-01;-1.490214e-01;-7.740535e-01
1.530000;8.231671e-01;-1.488975e-01;-7.762701e-01
1.540000;8.280889e-01;-1.487439e-01;-7.784867e-01
1.550000;8.328362e-01;-1.485624e-01;-7.807032e-01
1.560000;8.374264e-01;-1.483512e-01;-7.829372e-01
1.570000;8.418596e-01;-1.481104e-01;-7.851713e-01
1.580000;8.461356e-01;-1.478399e-01;-7.874053e-01
1.590000;8.502371e-01;-1.475379e-01;-7.896568e-01
1.600000;8.541990e-01;-1.472081e-01;-7.918908e-01
1.610000;8.580213e-01;-1.468450e-01;-7.941423e-01
1.620000;8.616865e-01;-1.464506e-01;-7.963937e-01
1.630000;8.652295e-01;-1.460247e-01;-7.986452e-01
1.640000;8.686155e-01;-1.455674e-01;-8.009141e-01
1.650000;8.718792e-01;-1.450770e-01;-8.031831e-01
1.660000;8.750208e-01;-1.445534e-01;-8.054345e-01
1.670000;8.780228e-01;-1.439966e-01;-8.077035e-01
1.680000;8.809026e-01;-1.434067e-01;-8.099724e-01
1.690000;8.836602e-01;-1.427819e-01;-8.122588e-01
1.700000;8.863131e-01;-1.421222e-01;-8.145277e-01
1.710000;8.888438e-01;-1.414275e-01;-8.168141e-01
1.720000;8.912524e-01;-1.406980e-01;-8.190830e-01
1.730000;8.935737e-01;-1.399335e-01;-8.213694e-01
1.740000;8.957728e-01;-1.391307e-01;-8.236558e-01
1.750000;8.978846e-01;-1.382929e-01;-8.259422e-01
1.760000;8.998743e-01;-1.374168e-01;-8.282285e-01
1.770000;9.017767e-01;-1.365022e-01;-8.305324e-01
1.780000;9.035919e-01;-1.355510e-01;-8.328188e-01
1.790000;9.053023e-01;-1.345614e-01;-8.351226e-01
1.800000;9.069254e-01;-1.335317e-01;-8.374090e-01
1.810000;9.084613e-01;-1.324635e-01;-8.397128e-01
1.820000;9.099100e-01;-1.313535e-01;-8.419992e-01
1.830000;9.112888e-01;-1.302051e-01;-8.443030e-01
1.840000;9.125629e-01;-1.290147e-01;-8.466069e-01
1.850000;9.137671e-01;-1.277825e-01;-8.489107e-01
1.860000;9.149016e-01;-1.265084e-01;-8.512145e-01
1.870000;9.159488e-01;-1.251907e-01;-8.535184e-01
1.880000;9.169262e-01;-1.238311e-01;-8.558222e-01
1.890000;9.178337e-01;-1.224296e-01;-8.581260e-01
1.900000;9.186541e-01;-1.209810e-01;-8.604473e-01
1.910000;9.194220e-01;-1.194905e-01;-8.627512e-01
1.920000;9.201201e-01;-1.179528e-01;-8.650550e-01
1.930000;9.207659e-01;-1.163698e-01;-8.673763e-01
1.940000;9.213244e-01;-1.147414e-01;-8.696801e-01
1.950000;9.218480e-01;-1.130659e-01;-8.719839e-01
1.960000;9.222843e-01;-1.113415e-01;-8.743052e-01
1.970000;9.226858e-01;-1.095700e-01;-8.766091e-01
1.980000;9.230174e-01;-1.077514e-01;-8.789304e-01
1.990000;9.232792e-01;-1.058821e-01;-8.812342e-01
2.000000;9.235061e-01;-1.039640e-01;-8.835555e-01
2.010000;9.236806e-01;-1.019953e-01;-8.858768e-01
2.020000;9.237853e-01;-9.997595e-02;-8.881806e-01
2.030000;9.238551e-01;-9.790424e-02;-8.905019e-01
2.040000;9.238726e-01;-9.578192e-02;-8.928057e-01
2.050000;9.238377e-01;-9.360550e-02;-8.951270e-01
2.060000;9.237504e-01;-9.137671e-02;-8.974483e-01
2.070000;9.236282e-01;-8.909382e-02;-8.997521e-01
2.080000;9.234537e-01;-8.675683e-02;-9.020734e-01
2.090000;9.232443e-01;-8.436573e-02;-9.043773e-01
2.100000;9.229825e-01;-8.191703e-02;-9.066985e-01
2.110000;9.226858e-01;-7.941248e-02;-9.090198e-01
2.120000;9.223367e-01;-7.685208e-02;-9.113237e-01
2.130000;9.219527e-01;-7.423234e-02;-9.136450e-01
2.140000;9.215338e-01;-7.155501e-02;-9.159488e-01
2.150000;9.210801e-01;-6.882008e-02;-9.182701e-01
2.160000;9.205739e-01;-6.602406e-02;-9.205739e-01
2.170000;9.200503e-01;-6.316870e-02;-9.228952e-01
2.180000;9.194744e-01;-6.025226e-02;-9.251990e-01
2.190000;9.188809e-01;-5.727472e-02;-9.275203e-01
2.200000;9.182352e-01;-5.423436e-02;-9.298242e-01
2.210000;9.175719e-01;-5.113291e-02;-9.321454e-01
2.220000;9.168738e-01;-4.796688e-02;-9.344493e-01
2.230000;9.161408e-01;-4.473628e-02;-9.367706e-01
2.240000;9.153728e-01;-4.144284e-02;-9.390744e-01
2.250000;9.145700e-01;-3.808308e-02;-9.413782e-01
2.260000;9.137497e-01;-3.465875e-02;-9.436995e-01
2.270000;9.128945e-01;-3.116634e-02;-9.460034e-01
2.280000;9.120218e-01;-2.760936e-02;-9.483072e-01
2.290000;9.111142e-01;-2.398257e-02;-9.506110e-01
2.300000;9.101718e-01;-2.028771e-02;-9.529149e-01
2.310000;9.092118e-01;-1.652548e-02;-9.552362e-01
2.320000;9.082170e-01;-1.269308e-02;-9.575400e-01
2.330000;9.072047e-01;-8.790874e-03;-9.598438e-01
2.340000;9.061749e-01;-4.817981e-03;-9.621477e-01
2.350000;9.051103e-01;-7.741233e-04;-9.644515e-01
2.360000;9.040282e-01;3.341433e-03;-9.667553e-01
2.370000;9.029112e-01;7.529001e-03;-9.690417e-01
2.380000;9.017767e-01;1.178918e-02;-9.713455e-01
2.390000;9.006248e-01;1.612265e-02;-9.736494e-01
2.400000;8.994554e-01;2.053031e-02;-9.759532e-01
2.410000;8.982512e-01;2.501057e-02;-9.782570e-01
2.420000;8.970469e-01;2.956588e-02;-9.805434e-01
2.430000;8.958077e-01;3.419624e-02;-9.828473e-01
2.440000;8.945511e-01;3.890339e-02;-9.851336e-01
2.450000;8.932770e-01;4.368385e-02;-9.874375e-01
2.460000;8.919680e-01;4.854284e-02;-9.897239e-01
2.470000;8.906590e-01;5.347689e-02;-9.920277e-01
2.480000;8.893325e-01;5.848773e-02;-9.943141e-01
2.490000;8.879712e-01;6.357536e-02;-9.966005e-01
2.500000;8.866098e-01;6.874154e-02;-9.989043e-01
2.510000;8.852310e-01;7.398451e-02;-1.001191e+00
2.520000;8.838347e-01;7.930602e-02;-1.003477e+00
2.530000;8.824036e-01;8.470432e-02;-1.005763e+00
2.540000;8.809724e-01;9.018116e-02;-1.008050e+00
2.550000;8.795238e-01;9.573655e-02;-1.010336e+00
2.560000;8.780751e-01;1.013687e-01;-1.012623e+00
2.570000;8.765916e-01;1.070794e-01;-1.014909e+00
2.580000;8.750906e-01;1.128704e-01;-1.017195e+00
2.590000;8.735897e-01;1.187382e-01;-1.019464e+00
2.600000;8.720712e-01;1.246828e-01;-1.021751e+00
2.610000;8.705353e-01;1.307077e-01;-1.024037e+00
2.620000;8.689820e-01;1.368076e-01;-1.026306e+00
2.630000;8.674112e-01;1.429861e-01;-1.028592e+00
2.640000;8.658404e-01;1.492431e-01;-1.030861e+00
2.650000;8.642521e-01;1.555752e-01;-1.033130e+00
2.660000;8.626639e-01;1.619840e-01;-1.035417e+00
2.670000;8.610407e-01;1.684697e-01;-1.037686e+00
2.680000;8.594176e-01;1.750391e-01;-1.039954e+00
2.690000;8.577944e-01;1.816713e-01;-1.042223e+00
2.700000;8.561364e-01;1.883734e-01;-1.044492e+00
2.710000;8.544783e-01;1.951627e-01;-1.046761e+00
2.720000;8.528202e-01;2.020219e-01;-1.049030e+00
2.730000;8.511273e-01;2.089508e-01;-1.051299e+00
2.740000;8.494517e-01;2.159496e-01;-1.053568e+00
2.750000;8.477413e-01;2.230182e-01;-1.055819e+00
2.760000;8.460309e-01;2.301566e-01;-1.058088e+00
2.770000;8.443205e-01;2.373648e-01;-1.060340e+00
2.780000;8.425926e-01;2.446428e-01;-1.062609e+00
2.790000;8.408473e-01;2.519732e-01;-1.064860e+00
2.800000;8.391019e-01;2.593734e-01;-1.067129e+00
2.810000;8.373392e-01;2.668434e-01;-1.069381e+00
2.820000;8.355764e-01;2.743832e-01;-1.071632e+00
2.830000;8.337961e-01;2.819754e-01;-1.073884e+00
2.840000;8.320159e-01;2.896199e-01;-1.076135e+00
2.850000;8.302182e-01;2.973343e-01;-1.078387e+00
2.860000;8.284205e-01;3.051010e-01;-1.080638e+00
2.870000;8.266228e-01;3.129201e-01;-1.082890e+00
2.880000;8.248077e-01;3.207915e-01;-1.085141e+00
2.890000;8.229751e-01;3.287153e-01;-1.087392e+00
2.900000;8.211425e-01;3.366915e-01;-1.089627e+00
2.910000;8.193099e-01;3.447025e-01;-1.091878e+00
2.920000;8.174599e-01;3.527659e-01;-1.094112e+00
2.930000;8.156098e-01;3.608817e-01;-1.096363e+00
2.940000;8.137598e-01;3.690324e-01;-1.098597e+00
2.950000;8.118923e-01;3.772180e-01;-1.100849e+00
2.960000;8.100248e-01;3.854385e-01;-1.103083e+00
2.970000;8.081398e-01;3.936939e-01;-1.105317e+00
2.980000;8.062548e-01;4.019842e-01;-1.107551e+00
2.990000;8.043524e-01;4.103095e-01;-1.109785e+00
3.000000;8.024675e-01;4.186696e-01;-1.112019e+00
3.010000;8.005651e-01;4.270297e-01;-1.114253e+00
3.020000;7.986452e-01;4.354422e-01;-1.116487e+00
3.030000;7.967428e-01;4.438547e-01;-1.118704e+00
3.040000;7.948229e-01;4.522846e-01;-1.120938e+00
3.050000;7.928856e-01;4.607320e-01;-1.123154e+00
3.060000;7.909658e-01;4.691969e-01;-1.125388e+00
3.070000;7.890284e-01;4.776792e-01;-1.127605e+00
3.080000;7.870737e-01;4.861615e-01;-1.129839e+00
3.090000;7.851364e-01;4.946438e-01;-1.132055e+00
3.100000;7.831816e-01;5.031435e-01;-1.134272e+00
3.110000;7.812268e-01;5.116258e-01;-1.136489e+00
3.120000;7.792546e-01;5.201256e-01;-1.138705e+00
3.130000;7.772998e-01;5.286079e-01;-1.140922e+00
3.140000;7.753276e-01;5.370727e-01;-1.143138e+00
3.150000;7.733554e-01;5.455550e-01;-1.145355e+00
3.160000;7.713657e-01;5.540024e-01;-1.147554e+00
3.170000;7.693935e-01;5.624498e-01;-1.149771e+00
3.180000;7.674038e-01;5.708623e-01;-1.151987e+00
3.190000;7.654141e-01;5.792748e-01;-1.154186e+00
3.200000;7.634070e-01;5.876524e-01;-1.156403e+00
3.210000;7.614173e-01;5.960125e-01;-1.158602e+00
3.220000;7.594102e-01;6.043377e-01;-1.160801e+00
3.230000;7.574031e-01;6.126455e-01;-1.163000e+00
3.240000;7.553960e-01;6.209183e-01;-1.165199e+00
3.250000;7.533714e-01;6.291388e-01;-1.167398e+00
3.260000;7.513642e-01;6.373419e-01;-1.169597e+00
3.270000;7.493397e-01;6.455100e-01;-1.171797e+00
3.280000;7.473151e-01;6.536433e-01;-1.173996e+00
3.290000;7.452905e-01;6.617241e-01;-1.176195e+00
3.300000;7.432485e-01;6.697526e-01;-1.178376e+00
3.310000;7.412239e-01;6.777463e-01;-1.180576e+00
3.320000;7.391818e-01;6.856875e-01;-1.182775e+00
3.330000;7.371398e-01;6.935938e-01;-1.184956e+00
3.340000;7.350978e-01;7.014304e-01;-1.187138e+00
3.350000;7.330557e-01;7.092320e-01;-1.189337e+00
3.360000;7.309963e-01;7.169638e-01;-1.191519e+00
3.370000;7.289542e-01;7.246433e-01;-1.193700e+00
3.380000;7.268947e-01;7.322703e-01;-1.195882e+00
3.390000;7.248352e-01;7.398276e-01;-1.198064e+00
3.400000;7.227757e-01;7.473325e-01;-1.200245e+00
3.410000;7.207163e-01;7.547851e-01;-1.202410e+00
3.420000;7.186568e-01;7.621678e-01;-1.204591e+00
3.430000;7.165798e-01;7.694808e-01;-1.206773e+00
3.440000;7.145203e-01;7.767413e-01;-1.208937e+00
3.450000;7.124434e-01;7.839321e-01;-1.211119e+00
3.460000;7.103665e-01;7.910530e-01;-1.213283e+00
3.470000;7.082895e-01;7.981042e-01;-1.215465e+00
3.480000;7.062126e-01;8.050855e-01;-1.217629e+00
3.490000;7.041356e-01;8.119970e-01;-1.219793e+00
3.500000;7.020587e-01;8.188561e-01;-1.221957e+00
3.510000;6.999643e-01;8.256280e-01;-1.224122e+00
3.520000;6.978874e-01;8.323301e-01;-1.226286e+00
3.530000;6.957930e-01;8.389623e-01;-1.228450e+00
3.540000;6.937160e-01;8.455248e-01;-1.230614e+00
3.550000;6.916216e-01;8.519999e-01;-1.232761e+00
3.560000;6.895272e-01;8.584227e-01;-1.234925e+00
3.570000;6.874328e-01;8.647583e-01;-1.237089e+00
3.580000;6.853384e-01;8.710240e-01;-1.239236e+00
3.590000;6.832440e-01;8.772199e-01;-1.241400e+00
3.600000;6.811322e-01;8.833460e-01;-1.243547e+00
3.610000;6.790378e-01;8.893849e-01;-1.245694e+00
3.620000;6.769434e-01;8.953539e-01;-1.247841e+00
3.630000;6.748316e-01;9.012531e-01;-1.249987e+00
3.640000;6.727372e-01;9.070651e-01;-1.252134e+00
3.650000;6.706253e-01;9.128072e-01;-1.254281e+00
3.660000;6.685135e-01;9.184795e-01;-1.256428e+00
3.670000;6.664016e-01;9.240820e-01;-1.258574e+00
3.680000;6.642898e-01;9.296147e-01;-1.260721e+00
3.690000;6.621954e-01;9.350601e-01;-1.262850e+00
3.700000;6.600835e-01;9.404358e-01;-1.264997e+00
3.710000;6.579542e-01;9.457416e-01;-1.267126e+00
3.720000;6.558424e-01;9.509601e-01;-1.269273e+00
3.730000;6.537305e-01;9.561263e-01;-1.271403e+00
3.740000;6.516187e-01;9.612052e-01;-1.273532e+00
3.750000;6.495068e-01;9.662143e-01;-1.275679e+00
3.760000;6.473775e-01;9.711536e-01;-1.277808e+00
3.770000;6.452657e-01;9.760230e-01;-1.279937e+00
3.780000;6.431364e-01;9.808227e-01;-1.282067e+00
3.790000;6.410245e-01;9.855525e-01;-1.284178e+00
3.800000;6.388952e-01;9.902126e-01;-1.286308e+00
3.810000;6.367834e-01;9.948028e-01;-1.288437e+00
3.820000;6.346541e-01;9.993057e-01;-1.290566e+00
3.830000;6.325248e-01;1.003756e+00;-1.292678e+00
3.840000;6.304129e-01;1.008137e+00;-1.294807e+00
3.850000;6.282836e-01;1.012448e+00;-1.296919e+00
3.860000;6.261543e-01;1.016707e+00;-1.299031e+00
3.870000;6.240250e-01;1.020878e+00;-1.301160e+00
3.880000;6.218957e-01;1.024997e+00;-1.303272e+00
3.890000;6.197664e-01;1.029046e+00;-1.305384e+00
3.900000;6.176371e-01;1.033025e+00;-1.307496e+00
3.910000;6.155078e-01;1.036935e+00;-1.309608e+00
3.920000;6.133785e-01;1.040792e+00;-1.311720e+00
3.930000;6.112492e-01;1.044580e+00;-1.313832e+00
3.940000;6.091199e-01;1.048315e+00;-1.315926e+00
3.950000;6.069906e-01;1.051980e+00;-1.318038e+00
3.960000;6.048613e-01;1.055593e+00;-1.320150e+00
3.970000;6.027320e-01;1.059136e+00;-1.322244e+00
3.980000;6.006027e-01;1.062609e+00;-1.324338e+00
3.990000;5.984734e-01;1.066047e+00;-1.326450e+00
4.000000;5.963441e-01;1.069416e+00;-1.328545e+00
4.010000;5.942148e-01;1.072714e+00;-1.330639e+00
4.020000;5.920680e-01;1.075961e+00;-1.332733e+00
4.030000;5.899387e-01;1.079155e+00;-1.334828e+00
4.040000;5.878094e-01;1.082296e+00;-1.336922e+00
4.050000;5.856801e-01;1.085385e+00;-1.339017e+00
4.060000;5.835334e-01;1.088405e+00;-1.341111e+00
4.070000;5.814041e-01;1.091389e+00;-1.343205e+00
4.080000;5.792748e-01;1.094304e+00;-1.345300e+00
4.090000;5.771455e-01;1.097166e+00;-1.347377e+00
4.100000;5.749987e-01;1.099976e+00;-1.349471e+00
4.110000;5.728694e-01;1.102751e+00;-1.351548e+00
4.120000;5.707401e-01;1.105457e+00;-1.353642e+00
4.130000;5.686108e-01;1.108110e+00;-1.355719e+00
4.140000;5.664641e-01;1.110728e+00;-1.357796e+00
4.150000;5.643348e-01;1.113276e+00;-1.359873e+00
4.160000;5.622055e-01;1.115789e+00;-1.361950e+00
4.170000;5.600762e-01;1.118267e+00;-1.364027e+00
4.180000;5.579294e-01;1.120676e+00;-1.366104e+00
4.190000;5.558001e-01;1.123050e+00;-1.368181e+00
4.200000;5.536708e-01;1.125371e+00;-1.370258e+00
4.210000;5.515240e-01;1.127640e+00;-1.372335e+00
4.220000;5.493947e-01;1.129874e+00;-1.374394e+00
4.230000;5.472654e-01;1.132055e+00;-1.376471e+00
4.240000;5.451361e-01;1.134202e+00;-1.378531e+00
4.250000;5.429894e-01;1.136297e+00;-1.380608e+00
4.260000;5.408601e-01;1.138356e+00;-1.382667e+00
4.270000;5.387308e-01;1.140381e+00;-1.384727e+00
4.280000;5.366015e-01;1.142353e+00;-1.386786e+00
4.290000;5.344722e-01;1.144273e+00;-1.388863e+00
4.300000;5.323254e-01;1.146158e+00;-1.390923e+00
4.310000;5.301961e-01;1.148008e+00;-1.392982e+00
4.320000;5.280668e-01;1.149823e+00;-1.395042e+00
4.330000;5.259375e-01;1.151586e+00;-1.397084e+00
4.340000;5.238082e-01;1.153331e+00;-1.399143e+00
4.350000;5.216789e-01;1.155024e+00;-1.401203e+00
4.360000;5.195496e-01;1.156665e+00;-1.403245e+00
4.370000;5.174203e-01;1.158288e+00;-1.405304e+00
4.380000;5.152910e-01;1.159876e+00;-1.407346e+00
4.390000;5.131617e-01;1.161412e+00;-1.409406e+00
4.400000;5.110324e-01;1.162930e+00;-1.411448e+00
4.410000;5.089031e-01;1.164396e+00;-1.413490e+00
4.420000;5.067738e-01;1.165828e+00;-1.415549e+00
4.430000;5.046445e-01;1.167241e+00;-1.417591e+00
4.440000;5.025152e-01;1.168603e+00;-1.419633e+00
4.450000;5.003859e-01;1.169947e+00;-1.421675e+00
4.460000;4.982566e-01;1.171256e+00;-1.423717e+00
4.470000;4.961273e-01;1.172512e+00;-1.425742e+00
4.480000;4.939980e-01;1.173751e+00;-1.427784e+00
4.490000;4.918687e-01;1.174973e+00;-1.429826e+00
4.500000;4.897568e-01;1.176142e+00;-1.431868e+00
4.510000;4.876275e-01;1.177277e+00;-1.433893e+00
4.520000;4.854982e-01;1.178394e+00;-1.435935e+00
4.530000;4.833864e-01;1.179476e+00;-1.437959e+00
4.540000;4.812571e-01;1.180541e+00;-1.439984e+00
4.550000;4.791278e-01;1.181553e+00;-1.442026e+00
4.560000;4.770159e-01;1.182548e+00;-1.444051e+00
4.570000;4.748866e-01;1.183525e+00;-1.446075e+00
